 time            v(vinp)         v(vout)        
 8.82000000e-10  7.50000000e-01  7.50927810e-01 
 9.07000000e-10  7.50000000e-01  7.50927810e-01 
 9.32000000e-10  7.50000000e-01  7.50927810e-01 
 9.57000000e-10  7.50000000e-01  7.50927810e-01 
 9.82000000e-10  7.50000000e-01  7.50927810e-01 
 1.00700000e-09  7.50000000e-01  7.50927810e-01 
 1.03200000e-09  7.50000000e-01  7.50927810e-01 
 1.05700000e-09  7.50000000e-01  7.50927810e-01 
 1.08200000e-09  7.50000000e-01  7.50927810e-01 
 1.10700000e-09  7.50000000e-01  7.50927810e-01 
 1.13200000e-09  7.50000000e-01  7.50927810e-01 
 1.15700000e-09  7.50000000e-01  7.50927810e-01 
 1.18200000e-09  7.50000000e-01  7.50927810e-01 
 1.20700000e-09  7.50000000e-01  7.50927810e-01 
 1.23200000e-09  7.50000000e-01  7.50927810e-01 
 1.25700000e-09  7.50000000e-01  7.50927810e-01 
 1.28200000e-09  7.50000000e-01  7.50927810e-01 
 1.30700000e-09  7.50000000e-01  7.50927810e-01 
 1.33200000e-09  7.50000000e-01  7.50927810e-01 
 1.35700000e-09  7.50000000e-01  7.50927810e-01 
 1.38200000e-09  7.50000000e-01  7.50927810e-01 
 1.40700000e-09  7.50000000e-01  7.50927810e-01 
 1.43200000e-09  7.50000000e-01  7.50927810e-01 
 1.45700000e-09  7.50000000e-01  7.50927810e-01 
 1.48200000e-09  7.50000000e-01  7.50927810e-01 
 1.50700000e-09  7.50000000e-01  7.50927810e-01 
 1.53200000e-09  7.50000000e-01  7.50927810e-01 
 1.55700000e-09  7.50000000e-01  7.50927810e-01 
 1.58200000e-09  7.50000000e-01  7.50927810e-01 
 1.60700000e-09  7.50000000e-01  7.50927810e-01 
 1.63200000e-09  7.50000000e-01  7.50927810e-01 
 1.65700000e-09  7.50000000e-01  7.50927810e-01 
 1.68200000e-09  7.50000000e-01  7.50927810e-01 
 1.70700000e-09  7.50000000e-01  7.50927810e-01 
 1.73200000e-09  7.50000000e-01  7.50927810e-01 
 1.75700000e-09  7.50000000e-01  7.50927810e-01 
 1.78200000e-09  7.50000000e-01  7.50927810e-01 
 1.80700000e-09  7.50000000e-01  7.50927810e-01 
 1.83200000e-09  7.50000000e-01  7.50927810e-01 
 1.85700000e-09  7.50000000e-01  7.50927810e-01 
 1.88200000e-09  7.50000000e-01  7.50927810e-01 
 1.90700000e-09  7.50000000e-01  7.50927810e-01 
 1.93200000e-09  7.50000000e-01  7.50927810e-01 
 1.95700000e-09  7.50000000e-01  7.50927810e-01 
 1.98200000e-09  7.50000000e-01  7.50927810e-01 
 2.00700000e-09  7.50000000e-01  7.50927810e-01 
 2.03200000e-09  7.50000000e-01  7.50927810e-01 
 2.05700000e-09  7.50000000e-01  7.50927810e-01 
 2.08200000e-09  7.50000000e-01  7.50927810e-01 
 2.10700000e-09  7.50000000e-01  7.50927810e-01 
 2.13200000e-09  7.50000000e-01  7.50927810e-01 
 2.15700000e-09  7.50000000e-01  7.50927810e-01 
 2.18200000e-09  7.50000000e-01  7.50927810e-01 
 2.20700000e-09  7.50000000e-01  7.50927810e-01 
 2.23200000e-09  7.50000000e-01  7.50927810e-01 
 2.25700000e-09  7.50000000e-01  7.50927810e-01 
 2.28200000e-09  7.50000000e-01  7.50927810e-01 
 2.30700000e-09  7.50000000e-01  7.50927810e-01 
 2.33200000e-09  7.50000000e-01  7.50927810e-01 
 2.35700000e-09  7.50000000e-01  7.50927810e-01 
 2.38200000e-09  7.50000000e-01  7.50927810e-01 
 2.40700000e-09  7.50000000e-01  7.50927810e-01 
 2.43200000e-09  7.50000000e-01  7.50927810e-01 
 2.45700000e-09  7.50000000e-01  7.50927810e-01 
 2.48200000e-09  7.50000000e-01  7.50927810e-01 
 2.50700000e-09  7.50000000e-01  7.50927810e-01 
 2.53200000e-09  7.50000000e-01  7.50927810e-01 
 2.55700000e-09  7.50000000e-01  7.50927810e-01 
 2.58200000e-09  7.50000000e-01  7.50927810e-01 
 2.60700000e-09  7.50000000e-01  7.50927810e-01 
 2.63200000e-09  7.50000000e-01  7.50927810e-01 
 2.65700000e-09  7.50000000e-01  7.50927810e-01 
 2.68200000e-09  7.50000000e-01  7.50927810e-01 
 2.70700000e-09  7.50000000e-01  7.50927810e-01 
 2.73200000e-09  7.50000000e-01  7.50927810e-01 
 2.75700000e-09  7.50000000e-01  7.50927810e-01 
 2.78200000e-09  7.50000000e-01  7.50927810e-01 
 2.80700000e-09  7.50000000e-01  7.50927810e-01 
 2.83200000e-09  7.50000000e-01  7.50927810e-01 
 2.85700000e-09  7.50000000e-01  7.50927810e-01 
 2.88200000e-09  7.50000000e-01  7.50927810e-01 
 2.90700000e-09  7.50000000e-01  7.50927810e-01 
 2.93200000e-09  7.50000000e-01  7.50927810e-01 
 2.95700000e-09  7.50000000e-01  7.50927810e-01 
 2.98200000e-09  7.50000000e-01  7.50927810e-01 
 3.00700000e-09  7.50000000e-01  7.50927810e-01 
 3.03200000e-09  7.50000000e-01  7.50927810e-01 
 3.05700000e-09  7.50000000e-01  7.50927810e-01 
 3.08200000e-09  7.50000000e-01  7.50927810e-01 
 3.10700000e-09  7.50000000e-01  7.50927810e-01 
 3.13200000e-09  7.50000000e-01  7.50927810e-01 
 3.15700000e-09  7.50000000e-01  7.50927810e-01 
 3.18200000e-09  7.50000000e-01  7.50927810e-01 
 3.20700000e-09  7.50000000e-01  7.50927810e-01 
 3.23200000e-09  7.50000000e-01  7.50927810e-01 
 3.25700000e-09  7.50000000e-01  7.50927810e-01 
 3.28200000e-09  7.50000000e-01  7.50927810e-01 
 3.30700000e-09  7.50000000e-01  7.50927810e-01 
 3.33200000e-09  7.50000000e-01  7.50927810e-01 
 3.35700000e-09  7.50000000e-01  7.50927810e-01 
 3.38200000e-09  7.50000000e-01  7.50927810e-01 
 3.40700000e-09  7.50000000e-01  7.50927810e-01 
 3.43200000e-09  7.50000000e-01  7.50927810e-01 
 3.45700000e-09  7.50000000e-01  7.50927810e-01 
 3.48200000e-09  7.50000000e-01  7.50927810e-01 
 3.50700000e-09  7.50000000e-01  7.50927810e-01 
 3.53200000e-09  7.50000000e-01  7.50927810e-01 
 3.55700000e-09  7.50000000e-01  7.50927810e-01 
 3.58200000e-09  7.50000000e-01  7.50927810e-01 
 3.60700000e-09  7.50000000e-01  7.50927810e-01 
 3.63200000e-09  7.50000000e-01  7.50927810e-01 
 3.65700000e-09  7.50000000e-01  7.50927810e-01 
 3.68200000e-09  7.50000000e-01  7.50927810e-01 
 3.70700000e-09  7.50000000e-01  7.50927810e-01 
 3.73200000e-09  7.50000000e-01  7.50927810e-01 
 3.75700000e-09  7.50000000e-01  7.50927810e-01 
 3.78200000e-09  7.50000000e-01  7.50927810e-01 
 3.80700000e-09  7.50000000e-01  7.50927810e-01 
 3.83200000e-09  7.50000000e-01  7.50927810e-01 
 3.85700000e-09  7.50000000e-01  7.50927810e-01 
 3.88200000e-09  7.50000000e-01  7.50927810e-01 
 3.90700000e-09  7.50000000e-01  7.50927810e-01 
 3.93200000e-09  7.50000000e-01  7.50927810e-01 
 3.95700000e-09  7.50000000e-01  7.50927810e-01 
 3.98200000e-09  7.50000000e-01  7.50927810e-01 
 4.00700000e-09  7.50000000e-01  7.50927810e-01 
 4.03200000e-09  7.50000000e-01  7.50927810e-01 
 4.05700000e-09  7.50000000e-01  7.50927810e-01 
 4.08200000e-09  7.50000000e-01  7.50927810e-01 
 4.10700000e-09  7.50000000e-01  7.50927810e-01 
 4.13200000e-09  7.50000000e-01  7.50927810e-01 
 4.15700000e-09  7.50000000e-01  7.50927810e-01 
 4.18200000e-09  7.50000000e-01  7.50927810e-01 
 4.20700000e-09  7.50000000e-01  7.50927810e-01 
 4.23200000e-09  7.50000000e-01  7.50927810e-01 
 4.25700000e-09  7.50000000e-01  7.50927810e-01 
 4.28200000e-09  7.50000000e-01  7.50927810e-01 
 4.30700000e-09  7.50000000e-01  7.50927810e-01 
 4.33200000e-09  7.50000000e-01  7.50927810e-01 
 4.35700000e-09  7.50000000e-01  7.50927810e-01 
 4.38200000e-09  7.50000000e-01  7.50927810e-01 
 4.40700000e-09  7.50000000e-01  7.50927810e-01 
 4.43200000e-09  7.50000000e-01  7.50927810e-01 
 4.45700000e-09  7.50000000e-01  7.50927810e-01 
 4.48200000e-09  7.50000000e-01  7.50927810e-01 
 4.50700000e-09  7.50000000e-01  7.50927810e-01 
 4.53200000e-09  7.50000000e-01  7.50927810e-01 
 4.55700000e-09  7.50000000e-01  7.50927810e-01 
 4.58200000e-09  7.50000000e-01  7.50927810e-01 
 4.60700000e-09  7.50000000e-01  7.50927810e-01 
 4.63200000e-09  7.50000000e-01  7.50927810e-01 
 4.65700000e-09  7.50000000e-01  7.50927810e-01 
 4.68200000e-09  7.50000000e-01  7.50927810e-01 
 4.70700000e-09  7.50000000e-01  7.50927810e-01 
 4.73200000e-09  7.50000000e-01  7.50927810e-01 
 4.75700000e-09  7.50000000e-01  7.50927810e-01 
 4.78200000e-09  7.50000000e-01  7.50927810e-01 
 4.80700000e-09  7.50000000e-01  7.50927810e-01 
 4.83200000e-09  7.50000000e-01  7.50927810e-01 
 4.85700000e-09  7.50000000e-01  7.50927810e-01 
 4.88200000e-09  7.50000000e-01  7.50927810e-01 
 4.90700000e-09  7.50000000e-01  7.50927810e-01 
 4.93200000e-09  7.50000000e-01  7.50927810e-01 
 4.95700000e-09  7.50000000e-01  7.50927810e-01 
 4.98200000e-09  7.50000000e-01  7.50927810e-01 
 5.00700000e-09  7.50000000e-01  7.50927810e-01 
 5.03200000e-09  7.50000000e-01  7.50927810e-01 
 5.05700000e-09  7.50000000e-01  7.50927810e-01 
 5.08200000e-09  7.50000000e-01  7.50927810e-01 
 5.10700000e-09  7.50000000e-01  7.50927810e-01 
 5.13200000e-09  7.50000000e-01  7.50927810e-01 
 5.15700000e-09  7.50000000e-01  7.50927810e-01 
 5.18200000e-09  7.50000000e-01  7.50927810e-01 
 5.20700000e-09  7.50000000e-01  7.50927810e-01 
 5.23200000e-09  7.50000000e-01  7.50927810e-01 
 5.25700000e-09  7.50000000e-01  7.50927810e-01 
 5.28200000e-09  7.50000000e-01  7.50927810e-01 
 5.30700000e-09  7.50000000e-01  7.50927810e-01 
 5.33200000e-09  7.50000000e-01  7.50927810e-01 
 5.35700000e-09  7.50000000e-01  7.50927810e-01 
 5.38200000e-09  7.50000000e-01  7.50927810e-01 
 5.40700000e-09  7.50000000e-01  7.50927810e-01 
 5.43200000e-09  7.50000000e-01  7.50927810e-01 
 5.45700000e-09  7.50000000e-01  7.50927810e-01 
 5.48200000e-09  7.50000000e-01  7.50927810e-01 
 5.50700000e-09  7.50000000e-01  7.50927810e-01 
 5.53200000e-09  7.50000000e-01  7.50927810e-01 
 5.55700000e-09  7.50000000e-01  7.50927810e-01 
 5.58200000e-09  7.50000000e-01  7.50927810e-01 
 5.60700000e-09  7.50000000e-01  7.50927810e-01 
 5.63200000e-09  7.50000000e-01  7.50927810e-01 
 5.65700000e-09  7.50000000e-01  7.50927810e-01 
 5.68200000e-09  7.50000000e-01  7.50927810e-01 
 5.70700000e-09  7.50000000e-01  7.50927810e-01 
 5.73200000e-09  7.50000000e-01  7.50927810e-01 
 5.75700000e-09  7.50000000e-01  7.50927810e-01 
 5.78200000e-09  7.50000000e-01  7.50927810e-01 
 5.80700000e-09  7.50000000e-01  7.50927810e-01 
 5.83200000e-09  7.50000000e-01  7.50927810e-01 
 5.85700000e-09  7.50000000e-01  7.50927810e-01 
 5.88200000e-09  7.50000000e-01  7.50927810e-01 
 5.90700000e-09  7.50000000e-01  7.50927810e-01 
 5.93200000e-09  7.50000000e-01  7.50927810e-01 
 5.95700000e-09  7.50000000e-01  7.50927810e-01 
 5.98200000e-09  7.50000000e-01  7.50927810e-01 
 6.00700000e-09  7.50000000e-01  7.50927810e-01 
 6.03200000e-09  7.50000000e-01  7.50927810e-01 
 6.05700000e-09  7.50000000e-01  7.50927810e-01 
 6.08200000e-09  7.50000000e-01  7.50927810e-01 
 6.10700000e-09  7.50000000e-01  7.50927810e-01 
 6.13200000e-09  7.50000000e-01  7.50927810e-01 
 6.15700000e-09  7.50000000e-01  7.50927810e-01 
 6.18200000e-09  7.50000000e-01  7.50927810e-01 
 6.20700000e-09  7.50000000e-01  7.50927810e-01 
 6.23200000e-09  7.50000000e-01  7.50927810e-01 
 6.25700000e-09  7.50000000e-01  7.50927810e-01 
 6.28200000e-09  7.50000000e-01  7.50927810e-01 
 6.30700000e-09  7.50000000e-01  7.50927810e-01 
 6.33200000e-09  7.50000000e-01  7.50927810e-01 
 6.35700000e-09  7.50000000e-01  7.50927810e-01 
 6.38200000e-09  7.50000000e-01  7.50927810e-01 
 6.40700000e-09  7.50000000e-01  7.50927810e-01 
 6.43200000e-09  7.50000000e-01  7.50927810e-01 
 6.45700000e-09  7.50000000e-01  7.50927810e-01 
 6.48200000e-09  7.50000000e-01  7.50927810e-01 
 6.50700000e-09  7.50000000e-01  7.50927810e-01 
 6.53200000e-09  7.50000000e-01  7.50927810e-01 
 6.55700000e-09  7.50000000e-01  7.50927810e-01 
 6.58200000e-09  7.50000000e-01  7.50927810e-01 
 6.60700000e-09  7.50000000e-01  7.50927810e-01 
 6.63200000e-09  7.50000000e-01  7.50927810e-01 
 6.65700000e-09  7.50000000e-01  7.50927810e-01 
 6.68200000e-09  7.50000000e-01  7.50927810e-01 
 6.70700000e-09  7.50000000e-01  7.50927810e-01 
 6.73200000e-09  7.50000000e-01  7.50927810e-01 
 6.75700000e-09  7.50000000e-01  7.50927810e-01 
 6.78200000e-09  7.50000000e-01  7.50927810e-01 
 6.80700000e-09  7.50000000e-01  7.50927810e-01 
 6.83200000e-09  7.50000000e-01  7.50927810e-01 
 6.85700000e-09  7.50000000e-01  7.50927810e-01 
 6.88200000e-09  7.50000000e-01  7.50927810e-01 
 6.90700000e-09  7.50000000e-01  7.50927810e-01 
 6.93200000e-09  7.50000000e-01  7.50927810e-01 
 6.95700000e-09  7.50000000e-01  7.50927810e-01 
 6.98200000e-09  7.50000000e-01  7.50927810e-01 
 7.00700000e-09  7.50000000e-01  7.50927810e-01 
 7.03200000e-09  7.50000000e-01  7.50927810e-01 
 7.05700000e-09  7.50000000e-01  7.50927810e-01 
 7.08200000e-09  7.50000000e-01  7.50927810e-01 
 7.10700000e-09  7.50000000e-01  7.50927810e-01 
 7.13200000e-09  7.50000000e-01  7.50927810e-01 
 7.15700000e-09  7.50000000e-01  7.50927810e-01 
 7.18200000e-09  7.50000000e-01  7.50927810e-01 
 7.20700000e-09  7.50000000e-01  7.50927810e-01 
 7.23200000e-09  7.50000000e-01  7.50927810e-01 
 7.25700000e-09  7.50000000e-01  7.50927810e-01 
 7.28200000e-09  7.50000000e-01  7.50927810e-01 
 7.30700000e-09  7.50000000e-01  7.50927810e-01 
 7.33200000e-09  7.50000000e-01  7.50927810e-01 
 7.35700000e-09  7.50000000e-01  7.50927810e-01 
 7.38200000e-09  7.50000000e-01  7.50927810e-01 
 7.40700000e-09  7.50000000e-01  7.50927810e-01 
 7.43200000e-09  7.50000000e-01  7.50927810e-01 
 7.45700000e-09  7.50000000e-01  7.50927810e-01 
 7.48200000e-09  7.50000000e-01  7.50927810e-01 
 7.50700000e-09  7.50000000e-01  7.50927810e-01 
 7.53200000e-09  7.50000000e-01  7.50927810e-01 
 7.55700000e-09  7.50000000e-01  7.50927810e-01 
 7.58200000e-09  7.50000000e-01  7.50927810e-01 
 7.60700000e-09  7.50000000e-01  7.50927810e-01 
 7.63200000e-09  7.50000000e-01  7.50927810e-01 
 7.65700000e-09  7.50000000e-01  7.50927810e-01 
 7.68200000e-09  7.50000000e-01  7.50927810e-01 
 7.70700000e-09  7.50000000e-01  7.50927810e-01 
 7.73200000e-09  7.50000000e-01  7.50927810e-01 
 7.75700000e-09  7.50000000e-01  7.50927810e-01 
 7.78200000e-09  7.50000000e-01  7.50927810e-01 
 7.80700000e-09  7.50000000e-01  7.50927810e-01 
 7.83200000e-09  7.50000000e-01  7.50927810e-01 
 7.85700000e-09  7.50000000e-01  7.50927810e-01 
 7.88200000e-09  7.50000000e-01  7.50927810e-01 
 7.90700000e-09  7.50000000e-01  7.50927810e-01 
 7.93200000e-09  7.50000000e-01  7.50927810e-01 
 7.95700000e-09  7.50000000e-01  7.50927810e-01 
 7.98200000e-09  7.50000000e-01  7.50927810e-01 
 8.00700000e-09  7.50000000e-01  7.50927810e-01 
 8.03200000e-09  7.50000000e-01  7.50927810e-01 
 8.05700000e-09  7.50000000e-01  7.50927810e-01 
 8.08200000e-09  7.50000000e-01  7.50927810e-01 
 8.10700000e-09  7.50000000e-01  7.50927810e-01 
 8.13200000e-09  7.50000000e-01  7.50927810e-01 
 8.15700000e-09  7.50000000e-01  7.50927810e-01 
 8.18200000e-09  7.50000000e-01  7.50927810e-01 
 8.20700000e-09  7.50000000e-01  7.50927810e-01 
 8.23200000e-09  7.50000000e-01  7.50927810e-01 
 8.25700000e-09  7.50000000e-01  7.50927810e-01 
 8.28200000e-09  7.50000000e-01  7.50927810e-01 
 8.30700000e-09  7.50000000e-01  7.50927810e-01 
 8.33200000e-09  7.50000000e-01  7.50927810e-01 
 8.35700000e-09  7.50000000e-01  7.50927810e-01 
 8.38200000e-09  7.50000000e-01  7.50927810e-01 
 8.40700000e-09  7.50000000e-01  7.50927810e-01 
 8.43200000e-09  7.50000000e-01  7.50927810e-01 
 8.45700000e-09  7.50000000e-01  7.50927810e-01 
 8.48200000e-09  7.50000000e-01  7.50927810e-01 
 8.50700000e-09  7.50000000e-01  7.50927810e-01 
 8.53200000e-09  7.50000000e-01  7.50927810e-01 
 8.55700000e-09  7.50000000e-01  7.50927810e-01 
 8.58200000e-09  7.50000000e-01  7.50927810e-01 
 8.60700000e-09  7.50000000e-01  7.50927810e-01 
 8.63200000e-09  7.50000000e-01  7.50927810e-01 
 8.65700000e-09  7.50000000e-01  7.50927810e-01 
 8.68200000e-09  7.50000000e-01  7.50927810e-01 
 8.70700000e-09  7.50000000e-01  7.50927810e-01 
 8.73200000e-09  7.50000000e-01  7.50927810e-01 
 8.75700000e-09  7.50000000e-01  7.50927810e-01 
 8.78200000e-09  7.50000000e-01  7.50927810e-01 
 8.80700000e-09  7.50000000e-01  7.50927810e-01 
 8.83200000e-09  7.50000000e-01  7.50927810e-01 
 8.85700000e-09  7.50000000e-01  7.50927810e-01 
 8.88200000e-09  7.50000000e-01  7.50927810e-01 
 8.90700000e-09  7.50000000e-01  7.50927810e-01 
 8.93200000e-09  7.50000000e-01  7.50927810e-01 
 8.95700000e-09  7.50000000e-01  7.50927810e-01 
 8.98200000e-09  7.50000000e-01  7.50927810e-01 
 9.00700000e-09  7.50000000e-01  7.50927810e-01 
 9.03200000e-09  7.50000000e-01  7.50927810e-01 
 9.05700000e-09  7.50000000e-01  7.50927810e-01 
 9.08200000e-09  7.50000000e-01  7.50927810e-01 
 9.10700000e-09  7.50000000e-01  7.50927810e-01 
 9.13200000e-09  7.50000000e-01  7.50927810e-01 
 9.15700000e-09  7.50000000e-01  7.50927810e-01 
 9.18200000e-09  7.50000000e-01  7.50927810e-01 
 9.20700000e-09  7.50000000e-01  7.50927810e-01 
 9.23200000e-09  7.50000000e-01  7.50927810e-01 
 9.25700000e-09  7.50000000e-01  7.50927810e-01 
 9.28200000e-09  7.50000000e-01  7.50927810e-01 
 9.30700000e-09  7.50000000e-01  7.50927810e-01 
 9.33200000e-09  7.50000000e-01  7.50927810e-01 
 9.35700000e-09  7.50000000e-01  7.50927810e-01 
 9.38200000e-09  7.50000000e-01  7.50927810e-01 
 9.40700000e-09  7.50000000e-01  7.50927810e-01 
 9.43200000e-09  7.50000000e-01  7.50927810e-01 
 9.45700000e-09  7.50000000e-01  7.50927810e-01 
 9.48200000e-09  7.50000000e-01  7.50927810e-01 
 9.50700000e-09  7.50000000e-01  7.50927810e-01 
 9.53200000e-09  7.50000000e-01  7.50927810e-01 
 9.55700000e-09  7.50000000e-01  7.50927810e-01 
 9.58200000e-09  7.50000000e-01  7.50927810e-01 
 9.60700000e-09  7.50000000e-01  7.50927810e-01 
 9.63200000e-09  7.50000000e-01  7.50927810e-01 
 9.65700000e-09  7.50000000e-01  7.50927810e-01 
 9.68200000e-09  7.50000000e-01  7.50927810e-01 
 9.70700000e-09  7.50000000e-01  7.50927810e-01 
 9.73200000e-09  7.50000000e-01  7.50927810e-01 
 9.75700000e-09  7.50000000e-01  7.50927810e-01 
 9.78200000e-09  7.50000000e-01  7.50927810e-01 
 9.80700000e-09  7.50000000e-01  7.50927810e-01 
 9.83200000e-09  7.50000000e-01  7.50927810e-01 
 9.85700000e-09  7.50000000e-01  7.50927810e-01 
 9.88200000e-09  7.50000000e-01  7.50927810e-01 
 9.90700000e-09  7.50000000e-01  7.50927810e-01 
 9.93200000e-09  7.50000000e-01  7.50927810e-01 
 9.95700000e-09  7.50000000e-01  7.50927810e-01 
 9.98200000e-09  7.50000000e-01  7.50927810e-01 
 1.00070000e-08  7.50000000e-01  7.50927810e-01 
 1.00320000e-08  7.50000000e-01  7.50927810e-01 
 1.00570000e-08  7.50000000e-01  7.50927810e-01 
 1.00820000e-08  7.50000000e-01  7.50927810e-01 
 1.01070000e-08  7.50000000e-01  7.50927810e-01 
 1.01320000e-08  7.50000000e-01  7.50927810e-01 
 1.01570000e-08  7.50000000e-01  7.50927810e-01 
 1.01820000e-08  7.50000000e-01  7.50927810e-01 
 1.02070000e-08  7.50000000e-01  7.50927810e-01 
 1.02320000e-08  7.50000000e-01  7.50927810e-01 
 1.02570000e-08  7.50000000e-01  7.50927810e-01 
 1.02820000e-08  7.50000000e-01  7.50927810e-01 
 1.03070000e-08  7.50000000e-01  7.50927810e-01 
 1.03320000e-08  7.50000000e-01  7.50927810e-01 
 1.03570000e-08  7.50000000e-01  7.50927810e-01 
 1.03820000e-08  7.50000000e-01  7.50927810e-01 
 1.04070000e-08  7.50000000e-01  7.50927810e-01 
 1.04320000e-08  7.50000000e-01  7.50927810e-01 
 1.04570000e-08  7.50000000e-01  7.50927810e-01 
 1.04820000e-08  7.50000000e-01  7.50927810e-01 
 1.05070000e-08  7.50000000e-01  7.50927810e-01 
 1.05320000e-08  7.50000000e-01  7.50927810e-01 
 1.05570000e-08  7.50000000e-01  7.50927810e-01 
 1.05820000e-08  7.50000000e-01  7.50927810e-01 
 1.06070000e-08  7.50000000e-01  7.50927810e-01 
 1.06320000e-08  7.50000000e-01  7.50927810e-01 
 1.06570000e-08  7.50000000e-01  7.50927810e-01 
 1.06820000e-08  7.50000000e-01  7.50927810e-01 
 1.07070000e-08  7.50000000e-01  7.50927810e-01 
 1.07320000e-08  7.50000000e-01  7.50927810e-01 
 1.07570000e-08  7.50000000e-01  7.50927810e-01 
 1.07820000e-08  7.50000000e-01  7.50927810e-01 
 1.08070000e-08  7.50000000e-01  7.50927810e-01 
 1.08320000e-08  7.50000000e-01  7.50927810e-01 
 1.08570000e-08  7.50000000e-01  7.50927810e-01 
 1.08820000e-08  7.50000000e-01  7.50927810e-01 
 1.09070000e-08  7.50000000e-01  7.50927810e-01 
 1.09320000e-08  7.50000000e-01  7.50927810e-01 
 1.09570000e-08  7.50000000e-01  7.50927810e-01 
 1.09820000e-08  7.50000000e-01  7.50927810e-01 
 1.10070000e-08  7.50000000e-01  7.50927810e-01 
 1.10320000e-08  7.50000000e-01  7.50927810e-01 
 1.10570000e-08  7.50000000e-01  7.50927810e-01 
 1.10820000e-08  7.50000000e-01  7.50927810e-01 
 1.11070000e-08  7.50000000e-01  7.50927810e-01 
 1.11320000e-08  7.50000000e-01  7.50927810e-01 
 1.11570000e-08  7.50000000e-01  7.50927810e-01 
 1.11820000e-08  7.50000000e-01  7.50927810e-01 
 1.12070000e-08  7.50000000e-01  7.50927810e-01 
 1.12320000e-08  7.50000000e-01  7.50927810e-01 
 1.12570000e-08  7.50000000e-01  7.50927810e-01 
 1.12820000e-08  7.50000000e-01  7.50927810e-01 
 1.13070000e-08  7.50000000e-01  7.50927810e-01 
 1.13320000e-08  7.50000000e-01  7.50927810e-01 
 1.13570000e-08  7.50000000e-01  7.50927810e-01 
 1.13820000e-08  7.50000000e-01  7.50927810e-01 
 1.14070000e-08  7.50000000e-01  7.50927810e-01 
 1.14320000e-08  7.50000000e-01  7.50927810e-01 
 1.14570000e-08  7.50000000e-01  7.50927810e-01 
 1.14820000e-08  7.50000000e-01  7.50927810e-01 
 1.15070000e-08  7.50000000e-01  7.50927810e-01 
 1.15320000e-08  7.50000000e-01  7.50927810e-01 
 1.15570000e-08  7.50000000e-01  7.50927810e-01 
 1.15820000e-08  7.50000000e-01  7.50927810e-01 
 1.16070000e-08  7.50000000e-01  7.50927810e-01 
 1.16320000e-08  7.50000000e-01  7.50927810e-01 
 1.16570000e-08  7.50000000e-01  7.50927810e-01 
 1.16820000e-08  7.50000000e-01  7.50927810e-01 
 1.17070000e-08  7.50000000e-01  7.50927810e-01 
 1.17320000e-08  7.50000000e-01  7.50927810e-01 
 1.17570000e-08  7.50000000e-01  7.50927810e-01 
 1.17820000e-08  7.50000000e-01  7.50927810e-01 
 1.18070000e-08  7.50000000e-01  7.50927810e-01 
 1.18320000e-08  7.50000000e-01  7.50927810e-01 
 1.18570000e-08  7.50000000e-01  7.50927810e-01 
 1.18820000e-08  7.50000000e-01  7.50927810e-01 
 1.19070000e-08  7.50000000e-01  7.50927810e-01 
 1.19320000e-08  7.50000000e-01  7.50927810e-01 
 1.19570000e-08  7.50000000e-01  7.50927810e-01 
 1.19820000e-08  7.50000000e-01  7.50927810e-01 
 1.20070000e-08  7.50000000e-01  7.50927810e-01 
 1.20320000e-08  7.50000000e-01  7.50927810e-01 
 1.20570000e-08  7.50000000e-01  7.50927810e-01 
 1.20820000e-08  7.50000000e-01  7.50927810e-01 
 1.21070000e-08  7.50000000e-01  7.50927810e-01 
 1.21320000e-08  7.50000000e-01  7.50927810e-01 
 1.21570000e-08  7.50000000e-01  7.50927810e-01 
 1.21820000e-08  7.50000000e-01  7.50927810e-01 
 1.22070000e-08  7.50000000e-01  7.50927810e-01 
 1.22320000e-08  7.50000000e-01  7.50927810e-01 
 1.22570000e-08  7.50000000e-01  7.50927810e-01 
 1.22820000e-08  7.50000000e-01  7.50927810e-01 
 1.23070000e-08  7.50000000e-01  7.50927810e-01 
 1.23320000e-08  7.50000000e-01  7.50927810e-01 
 1.23570000e-08  7.50000000e-01  7.50927810e-01 
 1.23820000e-08  7.50000000e-01  7.50927810e-01 
 1.24070000e-08  7.50000000e-01  7.50927810e-01 
 1.24320000e-08  7.50000000e-01  7.50927810e-01 
 1.24570000e-08  7.50000000e-01  7.50927810e-01 
 1.24820000e-08  7.50000000e-01  7.50927810e-01 
 1.25070000e-08  7.50000000e-01  7.50927810e-01 
 1.25320000e-08  7.50000000e-01  7.50927810e-01 
 1.25570000e-08  7.50000000e-01  7.50927810e-01 
 1.25820000e-08  7.50000000e-01  7.50927810e-01 
 1.26070000e-08  7.50000000e-01  7.50927810e-01 
 1.26320000e-08  7.50000000e-01  7.50927810e-01 
 1.26570000e-08  7.50000000e-01  7.50927810e-01 
 1.26820000e-08  7.50000000e-01  7.50927810e-01 
 1.27070000e-08  7.50000000e-01  7.50927810e-01 
 1.27320000e-08  7.50000000e-01  7.50927810e-01 
 1.27570000e-08  7.50000000e-01  7.50927810e-01 
 1.27820000e-08  7.50000000e-01  7.50927810e-01 
 1.28070000e-08  7.50000000e-01  7.50927810e-01 
 1.28320000e-08  7.50000000e-01  7.50927810e-01 
 1.28570000e-08  7.50000000e-01  7.50927810e-01 
 1.28820000e-08  7.50000000e-01  7.50927810e-01 
 1.29070000e-08  7.50000000e-01  7.50927810e-01 
